Country,Year,Art,Total,Regulatory_Complexity,Polity2,IntMigStock,Left1_Other0,Liberalisation,MigSpain,MigUS,MigSpainUS,TotalPopinY,MigSpainUSPerc,GrowthGDPperCap,Trade_Perc_GDP,RefugeeAndLikeSit,T,RefAsPerc,GDPperCapPPP,Lib100,x,y,CountryID,South_America,MigSpainUSLog,lag1,lag2,_est_est1,_est_est2,_est_est3,_est_est4,VDEM_Polyarchy,Codified
Belize,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Belize,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
Haiti,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
